"bund_nr","team","datum","status","re_form","re_lage","neigung","exposition","anmerkung"
140040,"Heinkele;Martin",2006-08-22,0,"hh","m",8,"no","Bodengrube Stirnseite: 3,05m; 260 GON
WZEZ: Baum 16"
140041,"Heinkele;Martin",2006-08-22,0,"hh","o",3,"w","Bodengrube Stirnseite: 3,72m; 340 GON
WZEZ: nicht vorhanden"
140042,"Heinkele;Martin",2006-07-27,0,"ks","z",0,"fla","Bodengrube Stirnseite: 3,32m; 92 GON
WZEZ: Baum 5"
140043,"Heinkele;Martin",2006-08-23,0,"hh","u",25,"n","Bodengrube Stirnseite: 2,30m; 190 GON
WZEZ: Baum 12
Grube muss künftig verlegt werden um 3,25m hangparallel, 294 gon westwärts (pinokkio1 alt zu pinokkio2 neu)  wegen Rückegasse und Altbaum an Strinseite."
140044,"Heinkele;Martin",2006-07-25,0,"ts","t",0,"fla","Bodengrube Stirnseite: 2,90m; 175 GON
WZEZ: kein"
140045,"Heinkele;Martin",2006-07-25,0,"ksf","z",0,"fla","Bodengrube Stirnseite: 2,40m; 130 GON
WZEZ: Baum 22"
140046,"Heinkele;Martin",2006-08-23,0,"hh","m",50,"w","Bodengrube Stirnseite: 2,00 m; 300 GON
WZEZ: Baum 10"
140047,"Heinkele;Martin",2006-07-26,0,"hh","m",25,"n","Bodengrube Stirnseite: 1,25m; 330 GON
WZEZ: Baum 9,47m, 27 GON"
140048,"Heinkele;Martin",2006-08-21,0,"hh","m",50,"s","Mikrorelief von Hügeln und Senken, ca. 30 cm Höhenunterschied"
140049,"Heinkele;Martin",2006-07-31,0,"hh","m",5,"no",NA
140050,"Heinkele;Martin",2006-08-03,0,"hh","m",45,"n","Bodengrube Stirnseite: 1,68m; 165 GON
WZEZ: 6,89m/388 GON GFI"
140051,"Heinkele;Martin",2006-08-01,0,"hh","m",10,"sw","Bodengrube Stirnseite: 3,20m; 58 GON
WZEZ: Baum 9"
140052,"Heinkele;Martin",2006-08-01,0,"hh","m",1,"no","Bodengrube Stirnseite: 2,82m; 250 GON
WZEZ: kein"
140053,"Heinkele;Martin",2006-08-03,0,"hh","m",5,"n",NA
140054,"Heinkele;Martin",2006-09-28,0,"hh","m",4,"so",NA
140055,"Heinkele;Martin",2006-09-05,0,"hr","m",15,"no","Bodengrube Stirnseite: 2,85m; 260 GON
WZEZ: Baum 1"
140056,"Heinkele;Martin",2006-09-04,0,"ksf","z",0,"fla","Bodengrube Stirnseite: 3,01m; 133 GON
WZEZ: Baum 4"
140057,"Heinkele;Martin",2006-09-07,0,"hh","u",10,"s",NA
140058,"Heinkele;Martin",2006-09-04,0,"hh","o",2,"s",NA
140059,"Heinkele;Martin",2006-09-27,0,"hh","m",4,"nw",NA
140060,"Heinkele;Martin",2006-09-27,0,"ksf","z",0,"fla",NA
140061,"Heinkele;Martin",2006-09-25,0,"tsf","z",8,"sw",NA
140062,"Heinkele;Martin",2006-09-23,0,"ksf","z",0,"fla",NA
140063,"Heinkele;Martin",2006-09-22,0,"ksf","z",0,"fla",NA
140064,"Heinkele;Martin",2006-09-22,0,"ksf","z",0,"fla",NA
140065,"Heinkele;Martin",2006-09-23,0,"hh","o",10,"sw",NA
140066,"Heinkele;Martin",2006-09-25,0,"hr","m",10,"s",NA
140067,"Heinkele;Martin",2006-09-24,0,"khf","z",0,"fla",NA
140068,"Heinkele;Martin",2006-09-26,0,"hh","m",15,"n",NA
140089,"Heinkele;Martin",2006-10-23,0,"ts","t",0,"fla",NA
140102,"Heinkele;Martin",2006-10-24,0,"ts","t",0,"fla",NA
140175,"Heinkele;Martin",2006-09-14,0,"hh","m",15,"n",NA
140187,"Heinkele;Martin",2006-09-06,0,"hh","o",10,"sw","Bodengrube Stirnseite: 2,60m; 100 GON
WZEZ: Baum 7"
140234,"Heinkele;Martin",2006-08-02,0,"hh","m",5,"s","Bodengrube Stirnseite:2,60m; 80 GON
WZEZ: Baum 43"
140252,"Heinkele;Martin",2006-07-31,0,"hh","m",15,"nw",NA
140254,"Heinkele;Martin",2006-09-26,0,"ksf","m",0,"fla",NA
140315,"Heinkele;Martin",2006-08-21,19,"hh","o",15,"n",NA
140316,"Heinkele;Martin",2006-09-28,19,"ksf","z",0,"fla",NA
150000,"HeinkeleMartin",2006-04-26,0,"ksf","z",0,"fla","gepflügt"
150001,"-2",1970-01-01,20,"-2","-9",-2,"-2",NA
150002,"HeinkeleMartin",2006-06-15,0,"kvr","o",2,"s","-"
150003,"HeinkeleMartin",2006-06-15,0,"hh","o",15,"sw","-"
150004,"HeinkeleMartin",2006-07-04,0,"hh","m",1,"n","-"
150005,"HeinkeleMartin",2005-11-15,0,"hf","o",2,"s","-"
150006,"HeinkeleMartin",2006-06-27,0,"hh","m",11,"no","-"
150007,"HeinkeleMartin",2006-06-13,0,"hh","m",2,"n","-"
150008,"HeinkeleMartin",2006-06-13,0,"hh","u",3,"o","-"
150009,"HeinkeleMartin",2006-05-24,0,"ksf","z",0,"fla","-"
150010,"HeinkeleMartin",2006-05-24,0,"ksf","z",0,"fla","-"
150011,"HeinkeleMartin",2006-05-23,0,"ksf","z",0,"fla","-"
150012,"HeinkeleMartin",2006-05-31,0,"hf","m",3,"sw","-"
150013,"HeinkeleMartin",2006-05-30,0,"ksf","z",0,"fla","-"
150014,"HeinkeleMartin",2006-05-29,0,"ksf","z",0,"fla","-"
150015,"HeinkeleMartin",2006-04-23,0,"hh","m",1,"sw","Kleinrelief: systematisch wiederkehrende, parallel in O-W-Richtung verlaufende 0,5m hohe flache Hügel, dazwischen eingesenkte Rinnen"
150016,"HeinkeleMartin",2006-04-24,0,"ksf","z",0,"fla","Dünen-Mikrorelief"
150017,"HeinkeleMartin",2006-05-05,0,"ks","z",0,"fla","-"
150018,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
150019,"HeinkeleMartin",2006-05-04,0,"ks","z",0,"fla","-"
150020,"HeinkeleMartin",2006-05-03,0,"hh","m",5,"sw","-"
150021,"HeinkeleMartin",2006-05-06,0,"hf","m",5,"sw","-"
150022,"HeinkeleMartin",2006-06-11,0,"ksf","z",0,"fla","-"
150023,"HeinkeleMartin",2006-06-11,0,"hh","m",5,"so","-"
150024,"HeinkeleMartin",2006-06-14,0,"hh","o",2,"nw","Ausdehnung der Fläche durch Einzäunung nach NE und EE eingeschränkt, daher wurden Satelliten 2 und 3 nach innen verlegt"
150025,"HeinkeleMartin",2006-05-25,0,"hf","u",3,"n","-"
150026,"HeinkeleMartin",2006-05-25,0,"ksf","z",0,"fla","-"
150027,"-2",1970-01-01,20,"-2","-9",-2,"-2",NA
150028,"-2",1970-01-01,20,"-2","-9",-2,"-2",NA
150029,"HeinkeleMartin",2006-05-31,0,"tsf","z",0,"fla","-"
150030,"HeinkeleMartin",2006-04-07,0,"ksf","z",0,"fla","-"
150031,"-2",1970-01-01,20,"-2","-9",-2,"-2",NA
150032,"HeinkeleMartin",2006-06-14,0,"hh","u",10,"w","-"
150033,"HeinkeleMartin",2006-06-26,0,"hf","o",4,"w","-"
150034,"HeinkeleMartin",2006-05-04,0,"ks","z",0,"fla","-"
150035,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
150036,"HeinkeleMartin",2006-04-25,0,"ksf","z",0,"fla","-"
150037,"HeinkeleMartin",2006-04-25,0,"hh","m",1,"s","-"
150038,"-2",1970-01-01,20,"-2","-9",-2,"-2",NA
150039,"-2",1970-01-01,20,"-2","-9",-2,"-2",NA
150040,"HeinkeleMartin",2006-04-20,0,"ksf","z",0,"fla","-"
150041,"HeinkeleMartin",2006-04-22,0,"hh","o",1,"n","-"
150042,"HeinkeleMartin",2006-04-22,0,"ksf","z",0,"fla","-"
150043,"HeinkeleMartin",2006-06-22,0,"hh","m",40,"s","-"
150044,"HeinkeleMartin",2006-06-27,0,"ksf","z",0,"fla","-"
150045,"HeinkeleMartin",2006-06-22,0,"ksf","z",0,"fla","-"
150046,"-2",1970-01-01,20,"-2","-9",-2,"-2",NA
150047,"HeinkeleMartin",2006-05-10,0,"ksf","z",0,"fla","-"
150048,"-2",1970-01-01,20,"-2","-9",-2,"-2",NA
150049,"HeinkeleMartin",2006-07-13,0,"ksf","z",0,"fla","-"
150050,"HeinkeleMartin",2006-06-21,0,"khf","o",2,"nw","-"
150051,"HeinkeleMartin",2006-05-07,0,"ks","z",0,"fla","-"
150052,"HeinkeleMartin",2006-05-07,0,"hh","m",1,"s","-"
150053,"HeinkeleMartin",2006-05-08,0,"hh","o",10,"so","-"
150054,"HeinkeleMartin",2006-05-08,0,"hh","o",5,"sw","-"
150055,"HeinkeleMartin",2006-05-30,0,"hr","u",3,"nw","-"
150056,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
150057,"HeinkeleMartin",2006-07-21,0,"hh","o",7,"nw","Dünen-Mikrorelief"
150058,"HeinkeleMartin",2006-07-22,0,"ksf","z",0,"fla","-"
150059,"HeinkeleMartin",2006-09-22,0,"ksf","z",0,"fla","-"
150060,"HeinkeleMartin",2006-07-21,0,"ksf","z",0,"fla","-"
150061,"HeinkeleMartin",2006-07-20,0,"hh","m",2,"so","-"
150062,"HeinkeleMartin",2006-10-13,0,"ts","t",0,"fla","-"
150063,"HeinkeleMartin",2006-10-13,0,"ksf","z",0,"fla","-"
150064,"HeinkeleMartin",2006-07-13,0,"ksf","z",0,"fla","-"
150065,"HeinkeleMartin",2006-07-12,0,"ksf","z",0,"fla","-"
150066,"HeinkeleMartin",2006-07-12,0,"ts","z",0,"fla","-"
150067,"HeinkeleMartin",2006-07-05,0,"ts","m",0,"fla","-"
150068,"HeinkeleMartin",2006-07-14,0,"hh","m",2,"sw","-"
150069,"HeinkeleMartin",2006-07-11,0,"ksf","z",0,"fla","Kleinrelief: Schurf liegt in einer ca. 0,5 m tiefen Mulde"
150070,"HeinkeleMartin",2006-07-06,0,"ksf","z",0,"fla","-"
150071,"HeinkeleMartin",2006-06-28,0,"hh","m",8,"no","-"
150072,"HeinkeleMartin",2006-07-04,0,"ksf","z",0,"fla","-"
150073,"HeinkeleMartin",2006-07-03,0,"ks","o",1,"nw","-"
150074,"HeinkeleMartin",2006-04-24,0,"tsf","z",0,"fla","-"
150075,"HeinkeleMartin",2006-06-29,0,"hh","m",45,"n","-"
150501,"HeinkeleMartin",2006-04-23,10,"hh","u",1,"w","-"
150502,"HeinkeleMartin",2006-04-19,10,"ksf","z",0,"fla","gepflügt"
150503,"HeinkeleMartin",2006-04-20,10,"ksf","z",0,"fla","-"
150504,"HeinkeleMartin",2006-05-09,10,"ksf","z",0,"fla","-"
150505,"HeinkeleMartin",2006-07-19,10,"ksf","z",0,"fla","-"
150506,"HeinkeleMartin",2006-05-09,10,"ksf","z",0,"fla","Zentralbaum der BZE nicht auffindbar"
150507,"HeinkeleMartin",2006-05-11,10,"ksf","z",0,"fla","Satelliten 6 und 7 würden auf Rückeweg fallen und wurden nach innen verlegt,  da bei Verlegung nach außen auf Nicht-Holzboden fallend"
150508,"HeinkeleMartin",2006-05-05,10,"ksf","z",0,"fla","-"
150509,"HeinkeleMartin",2006-06-01,10,"ksf","z",0,"fla","-"
150510,"HeinkeleMartin",2006-06-21,10,"hh","m",2,"so","Gelände zerriedelt. Riedel E-W verlaufend, ca 5 m breit, Rinnen dazwischen scharf eingeschnitten, ca 100 - 150 cm tief"
150550,"HeinkeleMartin",2006-04-21,10,"ksf","z",0,"fla","-"
150551,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
150552,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
150553,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
160001,"Schwerhoff; Süß",2006-05-29,0,"hh","u",24,"w","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Gipsabbau in der Nähe von Niedersachswerfen/Appenrode"
160064,"Schwerhoff; Süß",2007-07-30,0,"hz","m",22,"s","Köhlerplatte 5 m oberhalb der Satelittenpunkte ohne direkten Einfluss auf die Beprobung."
160002,"Schwerhoff; Süß",2006-09-11,0,"kh","k",2,"so","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160003,"Schwerhoff; Süß",2006-08-31,0,"hf","o",9,"nw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

800 m südlich Hochhalde des ehemaligen Kalibergbaus Bischofferode; 
2500 m südöstlich B"
160004,"Schwerhoff; Süß",2006-08-29,0,"ksf","z",0,"fla","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Zementwerk Deuna ca. 10 km entfernt (südöstlich)"
160005,"Schwerhoff; Süß",2006-05-31,0,"ksf","g",0,"fla","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160006,"Schwerhoff; Süß",2007-05-21,0,"hf","m",10,"s","NO Hainich"
160007,"Schwerhoff; Süß",2006-01-01,0,"hh","m",23,"sw",NA
160008,"Schwerhoff; Süß",2006-11-09,0,"khf","g",2,"o","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Zementwerk Deuna 2,5 km westlich."
160009,"Schwerhoff; Honeck",2007-04-10,0,"hh","m",23,"sw","Deuna; altes Profil wegen Rückegasse nicht gefunden, neues Profil in 5 m Abstand zum Mittelpunkt"
160010,"Schwerhoff; Honeck",2007-04-02,0,"hh","o",27,"no",NA
160011,"Schwerhoff; Honeck",2007-04-12,0,"khr","z",4,"so",NA
160012,"Schwerhoff; Süß",2007-05-14,0,"ksf","z",3,"s",NA
160054,"Schwerhoff; Süß",2007-11-12,0,"hh","o",18,"w",NA
160013,"Schwerhoff; Süß",2006-06-06,0,"hh","z",4,"s","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160014,"Schwerhoff; Süß",2006-07-27,0,"hs","m",17,"s","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

In Oldisleben (ca. 2 km nördlich) Schweinemastanlage."
160015,"Schwerhoff; Honeck",2007-04-04,0,"hh","u",20,"s",NA
160016,"Schwerhoff; Süß",2007-05-23,0,"hh","o",37,"o",NA
160017,"Schwerhoff; Süß",2007-05-16,0,"hh","m",19,"s",NA
160018,"Schwerhoff; Süß",2006-11-13,0,"tsf","z",0,"fla","verlandeter Teich -Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160019,"Schwerhoff; Süß",2006-09-06,0,"hh","o",5,"w","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160020,"Schwerhoff; Süß",2006-05-08,0,"hh","o",28,"sw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160021,"Schwerhoff; Süß",2007-05-07,0,"hh","o",7,"n","Autobahn A4 in ca. 1,5 km"
160022,"Schwerhoff; Süß",2006-07-02,0,"hf","m",9,"sw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Zementwerk Steudnitz ca. 3 km nördlich"
160023,"Schwerhoff; Süß",2007-07-02,0,"hh","u",4,"s","Stadt Altenburg, Kleingartenanlage (vereinzelt Müll); 40 m westlich Ackerfläche"
160024,"Schwerhoff; Süß",2006-07-17,0,"ksf","z",0,"fla","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160025,"Schwerhoff; Süß",2006-10-18,0,"hh","o",22,"so","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160026,"Schwerhoff; Süß",2006-10-16,0,"kvr","s",0,"fla","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.
Relief: Sattelpunktlage; BZE-Fläche ist eben; vom Rand der Aufnahmefläche nach allen Seite"
160027,"Schwerhoff; Süß",2006-01-01,0,"khf","z",1,"w","Autobahn; alter Graben ca. 10 m entfernt"
160028,"Schwerhoff; Süß",2007-04-18,0,"ksr","k",1,"n",NA
160029,"Schwerhoff; Süß, Hohenvehlmann",2007-11-19,0,"hh","m",11,"w",NA
160030,"Schwerhoff; Süß",2007-07-16,0,"khr","g",22,"nw","Nähe der Stadt Jena; früheres heizkraftwerk Jena bis ca. 1994"
160031,"Schwerhoff; Süß",2007-07-16,0,"hs","o",39,"nw","Stadt Jena, Steilhanglage !"
160032,"Schwerhoff; Süß",2007-10-15,0,"hs","m",29,"o","Autobahn, enge Schlucht"
160033,"Schwerhoff; Süß",2006-05-04,0,"hz","u",16,"nw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160034,"Schwerhoff; Süß",2006-11-20,0,"hf","o",9,"nw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Winde vom Kalibergbau"
160035,"Schwerhoff; Süß",2006-06-08,0,"kvr","g",17,"s","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160036,"Schwerhoff; Süß",2006-09-14,0,"hh","u",23,"sw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Mülldeponie Wipperoda in 2 km Entfernung; 
Fläche liegt in einem schmalen Waldstreifen "
160037,"Schwerhoff; Süß",2007-04-16,0,"hf","u",24,"so","25 m bis zum Waldrand - südöstlich"
160038,"Schwerhoff; Süß",2006-01-01,0,"ks","z",1,"nw","Rinderstall"
160039,"Schwerhoff; Süß",2007-06-04,0,"hh","o",10,"o","flachgründig gewendet; 
mehrere kleine Kuhställe in ca. 1 km nördlich; Schweinemast in Mörstdorf;
Profil neu angelegt, da altes Profil durch Rückegasse zerstört. Neues Profil ca. 4 m und 340 Gon vom vermutlich alten Profil entfernt. Neues Profil in der "
160040,"Schwerhof; Süß",2007-04-24,0,"ksf","z",1,"fla","ehemalige Geflügelmast in unmittelbarer Nähe. Aber seit ca. 1990 nicht mehr in Betrieb."
160041,"Schwerhoff; Süß",2006-11-22,0,"hh","u",16,"o","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160042,"Schwerhoff; Süß",2006-01-01,0,"hh","m",3,"nw",NA
160043,"Schwerhoff; Süß",2006-01-01,0,"hh","o",12,"n","kein WSE-Mittelbaum markiert, altes Profil verlängert (aber Stein mit Nr. gefunden- MP?)"
160044,"Schwerhoff; Süß",2006-10-23,0,"hh","o",11,"no","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Ehemaliger Raketenstandort der NVA ca. 500 m südwestlich im Bundesforst"
160045,"Schwerhoff; Süß",2007-07-23,0,"hh","m",21,"no","landwirtschaftlich genutzter Wasserspeicher"
160046,"Schwerhoff; Süß",2006-01-01,0,"hh","m",3,"n","intensive Bodenbearbeitung; Pflanzung auf Wällen nach Streufenpflug
Kuhstall Trockenborn
Lage ist fast eben; Plateau"
160047,"Schwerhoff; Süß",2007-05-28,0,"hh","m",11,"n","Grube verlegt; ca 8 m neben dem Mittelpunkt der BZE. Grund: BZE 1- Profil lag über 30 m außerhalb des Flächenmittelpunktes."
160048,"Schwerhoff; Süß",2007-06-18,0,"hh","u",3,"nw","Fläche grenzt direkt an Ackerflächenn, NW = 19 m; SW = 23 m, Rinderställe im Ort"
160049,"Schwerhoff; Süß",2007-06-06,0,"khr","r",12,"o","Feldrand 20 m südwestlich des Profils;
kein Mittelbaum vorhanden, Profil liegt innerhalb der 4 Baumgruppen; altes Profil wieder aufgegraben"
160050,"Schwerhoff; Süß",2006-06-26,0,"hs","m",29,"n","Bodenprofil um ca. 3 m nach Osten verlegt, da Rückegasse durch das alte BZE-I-Profil verläuft.
Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilw"
160051,"Schwerhoff; Süß",2006-06-28,0,"hf","m",9,"n","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160052,"Schwerhoff; Süß",2006-09-25,0,"hh","m",28,"sw","18 m oberhalb des BZE-1-Bodenprofils befindet sich eine Köhlerplatte, daher BZE-Punkt vom Mittelpunkt des WZE-Fläche nach Westen verschoben. 
Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des "
160053,"Schwerhoff; Süß",2006-05-23,0,"hh","u",21,"s","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160055,"Schwerhoff; Süß",2006-06-12,0,"hf","o",11,"s","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160056,"Schwerhoff; Süß",2006-10-25,0,"hh","u",24,"n","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.
Waldrandlage (<10 m zum Waldrand), daneben Gartengrundstücke.
Ehemaliges Zellstoffwerk Ru"
160057,"Schwerhoff; Süß",2006-06-14,0,"hf","o",8,"so","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.
1982 wurde die Fläche gepflügt (Streifenkultur).

Chemiefaserwerk in Schwarza (bis zur W"
160058,"Schwerhoff; Süß, Kestner",2007-10-04,0,"hh","u",16,"s","Hühnerhaus Tannroda 30-40 tsd Hühner,
Entwässerungsgraben 20 m südlich (stehendes Wasser) in der Bodenmarke, 12 m südl. vom Satelitten 4 und 5 entfernt."
160059,"Schwerhoff; Süß",2007-10-24,0,"hh","m",17,"so","Fläche komplett kahl. Profil daher neu angelegtauf alter WSE Fläche (nach Auskunft von Revierleiter Oertel)"
160060,"Schwerhoff; Süß",2007-06-13,0,"hf","m",10,"no","ehemals Chemiewerk Greiz (stillgelegt)
Schweinmastanlage Gommla
Mastanlage Witschendorf (zw. Weida und Wilde Taube)
Rückegasse verläuft 2 m nördlich des Bodenprofils"
160061,"Schwerhoff; Süß",2006-01-01,0,"hh","o",13,"so",NA
160062,"Schwerhoff; Süß",2007-10-29,0,"hf","o",5,"w",NA
160063,"Schwerhoff; Süß",2006-11-06,0,"hf","o",9,"o","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Nordwestlich des BZE-Mittelpunktes befindet sich eine Köhlerplatte."
160065,"Schwerhoff; Süß",2006-09-20,0,"hh","u",15,"sw","Profil um 6 m verlegt, da Rückegasse durch BZE-I-Profil verläuft.
Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160066,"Schwerhoff; Süß",2006-01-01,0,"hh","u",21,"nw","ehemals Glaswerk Stützerbach,
Schneise durch den MP aber kein Satelittenpunkt betroffen"
160067,"Schwerhoff; Süß",2007-06-25,0,"hs","o",27,"w","Stellenweise frischer Schlagabraum auf der Fläche (Einzelwürfe in Folge von Kyrill)."
160068,"Schwerhoff; Süß",2007-06-27,0,"ksr","g",5,"s",NA
160069,"Schwerhoff; Süß",2006-01-01,0,"thm","r",7,"sw","verlandeter Teich"
160070,"Schwerhoff; Süß",2007-06-11,0,"ksf","z",0,"n","Schweinemast in Thierbach ca. 10 km"
160071,"Schwerhoff; Süß",2007-10-22,0,"hh","m",3,"s",NA
160072,"Schwerhoff; Süß",2006-07-31,0,"hh","m",9,"n","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Basalt-Blockfeld"
160073,"Schwerhoff; Süß",2006-01-01,0,"khf","z",4,"no",NA
160074,"Schwerhoff; Süß",2006-09-18,0,"hh","u",9,"no","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160075,"Schwerhoff; Süß",2006-07-10,0,"hf","o",11,"sw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Alter Meilerplatz (Holzkohlenstücke 5 m nordöstlich Profil).
Steinbruch/Porphyrwerk ca."
160076,"Schwerhoff; Süß",2006-09-27,0,"hh","m",30,"nw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
160077,"Schwerhoff; Süß",2006-05-16,0,"khf","r",5,"sw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

Glasindustrie Großbreitenbach 3 km nordöstlich; Fläche 50 m neben einem Sportplatz"
160078,"Schwerhoff; Süß",2006-10-05,0,"hh","o",27,"sw","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

6 km nordwestlich Glasindustrie Großbreitenbach."
160079,"Schwerhoff; Süß",2006-05-18,0,"khf","g",6,"s","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand.

200 m nördlich Rotwildfütterung"
160081,"Schwerhoff; Süß",2006-06-19,0,"hh","o",5,"so","Bodenmarke (= BZE-Flächenmittelpunkt und Messpunkt für Koordinaten) befindet sich 1 m hinter der Stirnseite des Bodenprofils in Verlängerung der linken Profilwand."
